"Country","Region","City","Surface","Bedrooms","Density","houseid","date","price"
"China","Guangdong",NA,316.1387,3,6552.5,391,"2029-01-01",998971.829229753
"China","Guangdong",NA,316.1387,3,6552.5,391,"2030-01-01",1125625.67294675
"China","Guangdong",NA,316.1387,3,6552.5,391,"2031-01-02",1477928.94754559
"China","Guangdong",NA,316.1387,3,6552.5,391,"2032-01-02",1416551.69509507
"China","Guangdong",NA,316.1387,3,6552.5,391,"2033-01-01",1649704.43982075
"China","Guangdong",NA,316.1387,3,6552.5,391,"2034-01-01",1496116.33167333
"China","Guangdong",NA,316.1387,3,6552.5,391,"2035-01-02",1445001.45634244
"China","Guangdong",NA,316.1387,3,6552.5,391,"2036-01-02",1425533.6824876
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2027-01-02",1682083.44950707
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2028-01-02",1651400.70437807
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2029-01-01",1621098.8592624
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2030-01-01",1641852.43487437
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2031-01-02",1638801.04275117
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2032-01-02",1648895.26537699
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2033-01-01",1662140.33040205
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2034-01-01",1660697.6855485
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2035-01-02",1648368.70269649
"Italy","Tuscany",NA,218.315,3,1370.5,392,"2036-01-02",1647409.10529508
"India","Karnataka",NA,448.3354,1,3814,395,"2027-01-02",1420546.50946144
"India","Karnataka",NA,448.3354,1,3814,395,"2028-01-02",1507111.86580587
"India","Karnataka",NA,448.3354,1,3814,395,"2029-01-01",1758588.00620029
"India","Karnataka",NA,448.3354,1,3814,395,"2030-01-01",1935636.56414947
"India","Karnataka",NA,448.3354,1,3814,395,"2031-01-02",1728056.78099986
"India","Karnataka",NA,448.3354,1,3814,395,"2032-01-02",1470293.60494542
"India","Karnataka",NA,448.3354,1,3814,395,"2033-01-01",1310308.05799728
"India","Karnataka",NA,448.3354,1,3814,395,"2034-01-01",991069.060462479
"India","Karnataka",NA,448.3354,1,3814,395,"2035-01-02",898466.753625422
"India","Karnataka",NA,448.3354,1,3814,395,"2036-01-02",737812.549726704
"China","Beijing","Fengtai",349.4898,1,4953,398,"2027-01-02",998868.944471153
"China","Beijing","Fengtai",349.4898,1,4953,398,"2028-01-02",1261168.67459
"China","Beijing","Fengtai",349.4898,1,4953,398,"2029-01-01",1495724.08263776
"China","Beijing","Fengtai",349.4898,1,4953,398,"2030-01-01",1685358.26316536
"China","Beijing","Fengtai",349.4898,1,4953,398,"2031-01-02",2212849.10604121
"China","Beijing","Fengtai",349.4898,1,4953,398,"2032-01-02",2120951.18466822
"China","Beijing","Fengtai",349.4898,1,4953,398,"2033-01-01",2470042.28515319
"China","Beijing","Fengtai",349.4898,1,4953,398,"2034-01-01",2240080.41291502
"China","Beijing","Fengtai",349.4898,1,4953,398,"2035-01-02",2163547.97448542
"China","Beijing","Fengtai",349.4898,1,4953,398,"2036-01-02",2134399.58677513
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2027-01-02",3899432.22942754
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2028-01-02",4016415.27989198
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2029-01-01",4133718.57660674
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2030-01-01",4250701.50259746
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2031-01-02",4367684.53901932
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2032-01-02",4484667.67305967
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2033-01-01",4601971.03597015
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2034-01-01",4718953.94617862
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2035-01-02",4835937.02544478
"Germany","North Rhine-Westphalia",NA,457.8112,3,6338.5,399,"2036-01-02",4952919.9199059
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2027-01-02",699586.133649038
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2028-01-02",849960.095792965
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2029-01-01",701318.178446199
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2030-01-01",788596.423793327
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2031-01-02",880143.974964776
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2032-01-02",719104.340541592
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2033-01-01",748865.666265293
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2034-01-01",717258.09766003
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2035-01-02",765508.107367771
"Mexico","Nuevo Leon",NA,427.5258,6,5716.5,400,"2036-01-02",755141.130502053
"Italy","Lombardy","Milan",305.641,5,9808,401,"2027-01-02",1621820.12950707
"Italy","Lombardy","Milan",305.641,5,9808,401,"2028-01-02",1591137.38437807
"Italy","Lombardy","Milan",305.641,5,9808,401,"2029-01-01",1560835.5392624
"Italy","Lombardy","Milan",305.641,5,9808,401,"2030-01-01",1581589.11487437
"Italy","Lombardy","Milan",305.641,5,9808,401,"2031-01-02",1578537.72275117
"Italy","Lombardy","Milan",305.641,5,9808,401,"2032-01-02",1588631.94537699
"Italy","Lombardy","Milan",305.641,5,9808,401,"2033-01-01",1601877.01040205
"Italy","Lombardy","Milan",305.641,5,9808,401,"2034-01-01",1600434.3655485
"Italy","Lombardy","Milan",305.641,5,9808,401,"2035-01-02",1588105.38269649
"Italy","Lombardy","Milan",305.641,5,9808,401,"2036-01-02",1587145.78529508
"Australia","Victoria",NA,254.4531,4,8088,402,"2027-01-02",855258.946066313
"Australia","Victoria",NA,254.4531,4,8088,402,"2028-01-02",986094.353557709
"Australia","Victoria",NA,254.4531,4,8088,402,"2029-01-01",1027033.10156563
"Australia","Victoria",NA,254.4531,4,8088,402,"2030-01-01",1237969.40564764
"Australia","Victoria",NA,254.4531,4,8088,402,"2031-01-02",1168276.74969864
"Australia","Victoria",NA,254.4531,4,8088,402,"2032-01-02",1191886.37299471
"Australia","Victoria",NA,254.4531,4,8088,402,"2033-01-01",1341681.36721996
"Australia","Victoria",NA,254.4531,4,8088,402,"2034-01-01",1398382.30773311
"Australia","Victoria",NA,254.4531,4,8088,402,"2035-01-02",1529062.85031839
"Australia","Victoria",NA,254.4531,4,8088,402,"2036-01-02",1482585.61099389
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2027-01-02",463736.570059946
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2028-01-02",532928.437188853
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2029-01-01",551299.8788686
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2030-01-01",545011.411408401
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2031-01-02",570208.004576234
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2032-01-02",590575.007512525
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2033-01-01",596043.624000334
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2034-01-01",630692.502749067
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2035-01-02",684499.241012094
"Canada","Quebec","Quebec City",233.9222,6,1254,404,"2036-01-02",685683.620881208
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2027-01-02",698627.603649038
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2028-01-02",849001.565792965
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2029-01-01",700359.648446199
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2030-01-01",787637.893793327
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2031-01-02",879185.444964776
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2032-01-02",718145.810541592
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2033-01-01",747907.136265293
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2034-01-01",716299.56766003
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2035-01-02",764549.577367771
"Mexico","Jalisco","Tlaquepaque",163.7827,6,6433.5,405,"2036-01-02",754182.600502053
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2027-01-02",2249868.3394195
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2028-01-02",2585560.19822314
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2029-01-01",2674691.24298722
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2030-01-01",2644182.06006826
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2031-01-02",2766426.06860573
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2032-01-02",2865238.79555823
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2033-01-01",2891770.38243471
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2034-01-01",3059873.18114882
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2035-01-02",3320922.41616984
"Canada","Ontario","Toronto",281.0225,4,5946.5,406,"2036-01-02",3326668.56374888
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2027-01-02",1192923.37741816
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2028-01-02",1370913.64420824
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2029-01-01",1418172.63491887
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2030-01-01",1401996.08054354
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2031-01-02",1466812.20021535
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2032-01-02",1519204.604652
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2033-01-01",1533272.16125984
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2034-01-01",1622403.49169459
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2035-01-02",1760816.80666841
"Canada","Ontario","Toronto",189.0515,4,7403.5,407,"2036-01-02",1763863.52440608
"China","Guangdong",NA,339.5495,1,4831.5,409,"2027-01-02",1834729.98410281
"China","Guangdong",NA,339.5495,1,4831.5,409,"2028-01-02",2316524.09967211
"China","Guangdong",NA,339.5495,1,4831.5,409,"2029-01-01",2747357.23595161
"China","Guangdong",NA,339.5495,1,4831.5,409,"2030-01-01",3095678.72392115
"China","Guangdong",NA,339.5495,1,4831.5,409,"2031-01-02",4064577.86841941
"China","Guangdong",NA,339.5495,1,4831.5,409,"2032-01-02",3895779.07579201
"China","Guangdong",NA,339.5495,1,4831.5,409,"2033-01-01",4536992.23272154
"China","Guangdong",NA,339.5495,1,4831.5,409,"2034-01-01",4114596.53753934
"China","Guangdong",NA,339.5495,1,4831.5,409,"2035-01-02",3974021.17946008
"China","Guangdong",NA,339.5495,1,4831.5,409,"2036-01-02",3920481.20185208
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2027-01-02",671002.586462152
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2028-01-02",773650.909793165
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2029-01-01",805769.843978163
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2030-01-01",971262.185530149
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2031-01-02",916584.064226323
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2032-01-02",935107.247608301
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2033-01-01",1052630.51822304
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2034-01-01",1097115.84972895
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2035-01-02",1199642.67213556
"Australia","New South Wales","Wollongong",231.1352,5,8587.5,410,"2036-01-02",1163178.45513812
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2027-01-02",1546119.19950707
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2028-01-02",1515436.45437807
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2029-01-01",1485134.6092624
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2030-01-01",1505888.18487437
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2031-01-02",1502836.79275117
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2032-01-02",1512931.01537699
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2033-01-01",1526176.08040205
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2034-01-01",1524733.4355485
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2035-01-02",1512404.45269649
"Italy","Lombardy","Milan",251.0158,3,4447.5,411,"2036-01-02",1511444.85529508
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2027-01-02",1419328.27905706
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2028-01-02",1631099.31467783
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2029-01-01",1687327.58819903
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2030-01-01",1668080.88592356
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2031-01-02",1745198.45552645
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2032-01-02",1807534.41325214
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2033-01-01",1824271.85112007
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2034-01-01",1930319.41480334
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2035-01-02",2095002.18979058
"Canada","Ontario","Ottawa",256.404,4,4961,412,"2036-01-02",2098627.14402087
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2027-01-02",1560249.07698815
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2028-01-02",1793046.21612473
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2029-01-01",1854857.22430133
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2030-01-01",1833699.5753603
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2031-01-02",1918473.91443879
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2032-01-02",1986999.02025103
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2033-01-01",2005398.26753576
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2034-01-01",2121974.97201994
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2035-01-02",2303008.60001218
"Canada","British Columbia","Victoria",234.108,6,8173,413,"2036-01-02",2306993.46494822
"Germany","Berlin",NA,149.4761,3,160.5,414,"2027-01-02",1565533.27942754
"Germany","Berlin",NA,149.4761,3,160.5,414,"2028-01-02",1612499.36139198
"Germany","Berlin",NA,149.4761,3,160.5,414,"2029-01-01",1659593.86229578
"Germany","Berlin",NA,149.4761,3,160.5,414,"2030-01-01",1706559.8197865
"Germany","Berlin",NA,149.4761,3,160.5,414,"2031-01-02",1753525.88770837
"Germany","Berlin",NA,149.4761,3,160.5,414,"2032-01-02",1800492.05324871
"Germany","Berlin",NA,149.4761,3,160.5,414,"2033-01-01",1847586.62034823
"Germany","Berlin",NA,149.4761,3,160.5,414,"2034-01-01",1894552.56205671
"Germany","Berlin",NA,149.4761,3,160.5,414,"2035-01-02",1941518.67282287
"Germany","Berlin",NA,149.4761,3,160.5,414,"2036-01-02",1988484.59878398
"UK","Wales",NA,297.1871,4,5534,415,"2027-01-02",1637634.54202825
"UK","Wales",NA,297.1871,4,5534,415,"2028-01-02",1737276.40789722
"UK","Wales",NA,297.1871,4,5534,415,"2029-01-01",2071453.1286987
"UK","Wales",NA,297.1871,4,5534,415,"2030-01-01",2108743.80284627
"UK","Wales",NA,297.1871,4,5534,415,"2031-01-02",2226067.59927921
"UK","Wales",NA,297.1871,4,5534,415,"2032-01-02",2537168.921034
"UK","Wales",NA,297.1871,4,5534,415,"2033-01-01",2983306.50020392
"UK","Wales",NA,297.1871,4,5534,415,"2034-01-01",2780920.06484581
"UK","Wales",NA,297.1871,4,5534,415,"2035-01-02",3068369.42245621
"UK","Wales",NA,297.1871,4,5534,415,"2036-01-02",3296220.07510515
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2027-01-02",769417.039427542
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2028-01-02",792499.634191982
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2029-01-01",815645.213684276
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2030-01-01",838727.683974992
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2031-01-02",861810.264696859
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2032-01-02",884892.943037199
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2033-01-01",908038.588725218
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2034-01-01",931121.043233691
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2035-01-02",954203.666799852
"Germany","Berlin",NA,181.6195,4,5278.5,417,"2036-01-02",977286.105560969
"South Korea","Incheon",NA,230.8565,3,6211,418,"2027-01-02",911028.114905523
"South Korea","Incheon",NA,230.8565,3,6211,418,"2028-01-02",934693.47476306
"South Korea","Incheon",NA,230.8565,3,6211,418,"2029-01-01",874294.527562569
"South Korea","Incheon",NA,230.8565,3,6211,418,"2030-01-01",965651.16582312
"South Korea","Incheon",NA,230.8565,3,6211,418,"2031-01-02",933576.6678093
"South Korea","Incheon",NA,230.8565,3,6211,418,"2032-01-02",955679.43739929
"South Korea","Incheon",NA,230.8565,3,6211,418,"2033-01-01",924648.095804703
"South Korea","Incheon",NA,230.8565,3,6211,418,"2034-01-01",942769.307534549
"South Korea","Incheon",NA,230.8565,3,6211,418,"2035-01-02",945899.318408153
"South Korea","Incheon",NA,230.8565,3,6211,418,"2036-01-02",934703.491800754
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2027-01-02",912788.75184408
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2028-01-02",1052424.92735603
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2029-01-01",1096117.45915366
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2030-01-01",1321242.59418697
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2031-01-02",1246861.99550516
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2032-01-02",1272059.74254896
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2033-01-01",1431930.83941412
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2034-01-01",1492445.82257498
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2035-01-02",1631916.71604574
"Australia","Victoria",NA,133.0328,5,3323.5,419,"2036-01-02",1582313.14104977
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2027-01-02",313050.469427542
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2028-01-02",322442.067091982
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2029-01-01",331859.139903181
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2030-01-01",341250.613093896
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2031-01-02",350642.196715763
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2032-01-02",360033.877956103
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2033-01-01",369451.016963026
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2034-01-01",378842.4743715
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2035-01-02",388234.10083766
"Germany","Berlin",NA,99.0314,4,8230.5,421,"2036-01-02",397625.542498777
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2027-01-02",2441764.80365236
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2028-01-02",2806088.59599963
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2029-01-01",2902821.83332046
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2030-01-01",2869710.45176338
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2031-01-02",3002380.93397532
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2032-01-02",3109621.62650748
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2033-01-01",3138416.1536738
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2034-01-01",3320856.82813632
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2035-01-02",3604171.55501458
"Canada","British Columbia","Kelowna",411.0825,5,6616.5,423,"2036-01-02",3610407.80478497
"Australia","Queensland",NA,129.5955,2,5866,425,"2027-01-02",368785.928147961
"Australia","Queensland",NA,129.5955,2,5866,425,"2028-01-02",425201.891299534
"Australia","Queensland",NA,129.5955,2,5866,425,"2029-01-01",442854.59665942
"Australia","Queensland",NA,129.5955,2,5866,425,"2030-01-01",533809.904451026
"Australia","Queensland",NA,129.5955,2,5866,425,"2031-01-02",503758.572129439
"Australia","Queensland",NA,129.5955,2,5866,425,"2032-01-02",513938.993954331
"Australia","Queensland",NA,129.5955,2,5866,425,"2033-01-01",578530.292567878
"Australia","Queensland",NA,129.5955,2,5866,425,"2034-01-01",602979.623463717
"Australia","Queensland",NA,129.5955,2,5866,425,"2035-01-02",659328.809180925
"Australia","Queensland",NA,129.5955,2,5866,425,"2036-01-02",639287.917564558
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2027-01-02",831104.837075377
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2028-01-02",1049350.25923209
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2029-01-01",1244511.13120603
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2030-01-01",1402295.47877603
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2031-01-02",1841192.08623758
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2032-01-02",1764728.79503906
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2033-01-01",2055188.62342688
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2034-01-01",1863849.78421485
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2035-01-02",1800171.28051917
"China","Beijing","Fengtai",350.5117,3,7102.5,426,"2036-01-02",1775918.48323975
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2027-01-02",2688229.15687164
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2028-01-02",3089326.69078032
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2029-01-01",3195823.88846926
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2030-01-01",3159370.34421597
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2031-01-02",3305432.18358924
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2032-01-02",3423497.42723467
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2033-01-01",3455198.38687298
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2034-01-01",3656054.07115342
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2035-01-02",3967965.72956787
"Canada","British Columbia","Vancouver",435.0507,6,8549.5,427,"2036-01-02",3974831.44752614
"South Korea","Incheon",NA,385.6279,3,6458,428,"2027-01-02",2181682.67490552
"South Korea","Incheon",NA,385.6279,3,6458,428,"2028-01-02",2205348.03476306
"South Korea","Incheon",NA,385.6279,3,6458,428,"2029-01-01",2144949.08756257
"South Korea","Incheon",NA,385.6279,3,6458,428,"2030-01-01",2236305.72582312
"South Korea","Incheon",NA,385.6279,3,6458,428,"2031-01-02",2204231.2278093
"South Korea","Incheon",NA,385.6279,3,6458,428,"2032-01-02",2226333.99739929
"South Korea","Incheon",NA,385.6279,3,6458,428,"2033-01-01",2195302.6558047
"South Korea","Incheon",NA,385.6279,3,6458,428,"2034-01-01",2213423.86753455
"South Korea","Incheon",NA,385.6279,3,6458,428,"2035-01-02",2216553.87840815
"South Korea","Incheon",NA,385.6279,3,6458,428,"2036-01-02",2205358.05180075
"India","Delhi",NA,308.8925,1,7959.5,429,"2027-01-02",684513.938742975
"India","Delhi",NA,308.8925,1,7959.5,429,"2028-01-02",726226.894028386
"India","Delhi",NA,308.8925,1,7959.5,429,"2029-01-01",847404.850691369
"India","Delhi",NA,308.8925,1,7959.5,429,"2030-01-01",932718.640098028
"India","Delhi",NA,308.8925,1,7959.5,429,"2031-01-02",832692.872535496
"India","Delhi",NA,308.8925,1,7959.5,429,"2032-01-02",708485.403277192
"India","Delhi",NA,308.8925,1,7959.5,429,"2033-01-01",631393.709232669
"India","Delhi",NA,308.8925,1,7959.5,429,"2034-01-01",477563.093939576
"India","Delhi",NA,308.8925,1,7959.5,429,"2035-01-02",432941.133752049
"India","Delhi",NA,308.8925,1,7959.5,429,"2036-01-02",355527.236245785
"Italy","Lombardy","Milan",154.214,3,5160,430,"2027-01-02",758132.019507074
"Italy","Lombardy","Milan",154.214,3,5160,430,"2028-01-02",727449.274378068
"Italy","Lombardy","Milan",154.214,3,5160,430,"2029-01-01",697147.429262403
"Italy","Lombardy","Milan",154.214,3,5160,430,"2030-01-01",717901.004874368
"Italy","Lombardy","Milan",154.214,3,5160,430,"2031-01-02",714849.612751169
"Italy","Lombardy","Milan",154.214,3,5160,430,"2032-01-02",724943.835376988
"Italy","Lombardy","Milan",154.214,3,5160,430,"2033-01-01",738188.900402049
"Italy","Lombardy","Milan",154.214,3,5160,430,"2034-01-01",736746.255548504
"Italy","Lombardy","Milan",154.214,3,5160,430,"2035-01-02",724417.272696489
"Italy","Lombardy","Milan",154.214,3,5160,430,"2036-01-02",723457.675295079
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2027-01-02",845729.162983106
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2028-01-02",975106.727725553
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2029-01-01",1015589.31284852
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2030-01-01",1224175.244296
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2031-01-02",1155259.14367769
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2032-01-02",1178605.69508224
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2033-01-01",1326731.58802713
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2034-01-01",1382800.73431445
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2035-01-02",1512025.15974392
"Australia","New South Wales","Wollongong",413.9624,3,7851,431,"2036-01-02",1466065.7963342
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2027-01-02",447019.124905523
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2028-01-02",470684.48476306
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2029-01-01",410285.537562569
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2030-01-01",501642.17582312
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2031-01-02",469567.6778093
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2032-01-02",491670.44739929
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2033-01-01",460639.105804703
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2034-01-01",478760.317534549
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2035-01-02",481890.328408153
"South Korea","Incheon",NA,289.1048,1,4969.5,432,"2036-01-02",470694.501800754
"South Korea","Seoul",NA,307.499,6,1841.5,433,"2027-01-02",2396356.90490552
"South Korea","Seoul",NA,307.499,6,1841.5,433,"2028-01-02",2420022.26476306
"South Korea","Seoul",NA,307.499,6,1841.5,433,"2029-01-01",2359623.31756257
"South Korea","Seoul",NA,307.499,6,1841.5,433,"2030-01-01",2450979.95582312
